week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index
2024-11-04,W22,55,22,6,15,12,0.809,34488,0.329
2024-11-04,W23,42,11,11,11,9,0.786,34115,0.587
2024-11-04,W24,31,11,8,9,3,0.831,29948,0.737
2024-11-04,W25,6,1,0,4,1,0.93,20152,0.77
2024-11-04,W26,53,15,13,13,12,0.888,42728,0.571
2024-11-04,W27,38,12,14,6,6,0.935,35597,0.743
2024-11-04,W28,10,3,2,1,4,0.862,21681,0.764
2024-11-04,W29,27,12,7,1,7,0.95,32388,0.743
2024-11-04,W30,36,8,6,10,12,0.928,32225,0.722
2024-11-04,W31,19,7,4,5,3,0.92,24215,0.746
2024-11-04,W32,18,8,6,2,2,0.976,32799,0.914
2024-11-04,W33,17,3,3,2,9,0.852,16306,0.492
2024-11-04,W34,41,5,15,8,13,0.755,22526,0.374
2024-11-04,W35,47,15,9,10,13,0.74,28545,0.452
2024-11-04,W36,15,6,6,2,1,0.882,32879,0.616
2024-11-04,W37,45,15,8,9,13,0.841,32675,0.413
2024-11-04,W38,22,4,9,5,4,0.806,32082,0.574
2024-11-04,W39,12,2,3,5,2,0.916,20855,0.709
2024-11-04,W40,35,8,10,8,9,0.796,33091,0.502
2024-11-04,W41,33,13,5,8,7,0.889,34894,0.643
2024-11-04,W42,14,3,3,5,3,0.894,17327,0.512
2024-11-04,W43,20,3,7,5,5,0.818,26774,0.341
2024-11-04,W44,30,15,6,3,6,0.81,26589,0.613
2024-11-04,W45,35,17,7,7,4,0.739,29243,0.307
2024-11-04,W46,22,9,6,2,5,0.751,23284,0.634
2024-11-04,W47,15,6,4,2,3,0.805,22600,0.893
2024-11-04,W48,28,7,5,6,10,0.971,38034,0.924
2024-11-04,W49,46,16,12,9,9,0.846,37797,0.661
2024-11-04,W50,48,14,9,14,11,0.774,28168,0.409
2024-11-04,W51,23,7,4,8,4,0.915,34492,0.697
2024-11-04,W52,20,2,5,8,5,0.926,24874,0.627
2024-11-04,W53,30,7,12,4,7,0.855,27183,0.683
2024-11-04,W54,44,12,15,10,7,0.705,30586,0.468
2024-11-04,W55,33,13,6,10,4,0.779,17961,0.372
2024-11-04,W56,54,17,10,17,10,0.784,32340,0.401
2024-11-04,W57,25,9,6,7,3,0.793,18987,0.465
2024-11-04,W58,21,8,1,6,6,0.805,19735,0.556
2024-11-04,W59,49,17,11,11,10,0.847,34830,0.413
2024-11-04,W60,26,8,4,9,5,0.89,23754,0.701
2024-11-04,W61,21,4,6,4,7,0.902,22022,0.522
2024-11-04,W62,21,9,7,4,1,0.949,36329,0.8
2024-11-04,W63,31,11,5,10,5,0.98,43665,0.934
2024-11-04,W64,13,5,2,4,2,0.98,20878,0.925
2024-11-04,W65,22,10,5,6,1,0.979,44920,0.943
2024-11-04,W66,10,2,4,2,2,0.881,23367,0.898
2024-11-04,W67,11,4,3,3,1,0.957,21860,0.738
2024-11-04,W68,48,19,8,13,8,0.833,44352,0.634
2024-11-04,W69,20,8,3,6,3,0.913,23411,0.689
2024-11-04,W70,45,19,6,10,10,0.815,30024,0.648
2024-11-04,W71,25,6,10,2,7,0.954,20801,0.664
2024-11-04,W72,50,16,13,8,13,0.784,23716,0.337
2024-11-04,W73,18,7,3,7,1,0.706,17368,0.332
2024-11-04,W74,36,9,13,7,7,0.906,28403,0.56
2024-11-04,W75,30,10,8,6,6,0.926,31958,0.742
2024-11-04,W76,21,8,4,7,2,0.72,24907,0.317
2024-11-04,W77,28,6,7,11,4,0.913,30328,0.673
2024-11-04,W78,26,5,7,9,5,0.79,15876,0.387
2024-11-04,W79,29,8,6,6,9,0.901,22079,0.627
2024-11-04,W80,19,8,5,5,1,0.923,43000,0.614
2024-11-04,W81,20,8,6,4,2,0.808,26230,0.627
2024-11-04,W82,42,10,11,10,11,0.888,44488,0.75
2024-11-04,W83,34,13,12,4,5,0.936,41464,0.755
2024-11-04,W84,28,11,9,6,2,0.865,36107,0.927
2024-11-04,W85,22,6,3,6,7,0.852,24662,0.496
2024-11-04,W86,7,0,1,5,1,0.72,16679,0.371
2024-11-04,W87,25,6,4,10,5,0.755,24435,0.321
2024-11-04,W88,24,8,5,5,6,0.701,26151,0.344
2024-11-04,W89,18,5,6,4,3,0.781,19452,0.479
2024-11-04,W90,19,3,6,2,8,0.922,17849,0.417
2024-11-04,W91,23,10,3,4,6,0.805,24823,0.685
2024-11-04,W92,35,13,10,8,4,0.884,34223,0.725
2024-11-04,W93,21,7,3,6,5,0.84,15851,0.559
2024-11-04,W94,14,3,4,5,2,0.813,19000,0.665
2024-11-04,W95,31,10,5,7,9,0.885,20536,0.593
2024-11-04,W96,21,5,5,6,5,0.821,20726,0.47
2024-11-04,W97,27,9,7,7,4,0.806,31281,0.607
2024-11-04,W98,17,4,5,3,5,0.804,18267,0.612
2024-11-04,W99,22,9,2,4,7,0.789,22543,0.631
2024-11-04,W100,34,10,6,10,8,0.83,26657,0.491
2024-11-11,W01,25,4,7,7,7,0.936,40033,0.833
2024-11-11,W02,28,10,6,9,3,0.818,27644,0.555
2024-11-11,W03,39,7,10,13,9,0.839,34271,0.55
2024-11-11,W04,18,4,4,4,6,0.849,22662,0.564
2024-11-11,W05,23,7,3,7,6,0.851,21396,0.494
2024-11-11,W06,42,14,8,8,12,0.781,33431,0.431
2024-11-11,W07,50,10,18,13,9,0.892,34118,0.578
2024-11-11,W08,31,11,4,7,9,0.804,32912,0.321
2024-11-11,W09,60,15,19,13,13,0.819,29502,0.306
2024-11-11,W10,38,8,15,13,2,0.894,32802,0.607
2024-11-11,W11,26,3,8,8,7,0.916,40023,0.673
2024-11-11,W12,11,2,4,2,3,0.968,21560,0.732
2024-11-11,W13,30,9,7,7,7,0.828,36942,0.699
2024-11-11,W14,16,7,2,5,2,0.875,26877,0.829
2024-11-11,W15,32,12,8,7,5,0.819,34494,0.531
2024-11-11,W16,32,10,5,8,9,0.885,23529,0.543
2024-11-11,W17,21,4,6,6,5,0.815,21331,0.544
2024-11-11,W18,65,15,22,13,15,0.729,40882,0.505
2024-11-11,W19,29,9,9,7,4,0.817,23003,0.502
2024-11-11,W20,27,7,9,9,2,0.821,37681,0.777
2024-11-11,W21,12,3,2,6,1,0.945,27539,0.82
2024-11-11,W22,64,24,15,11,14,0.829,34488,0.329
2024-11-11,W23,44,13,12,12,7,0.909,34115,0.587
2024-11-11,W24,39,6,16,12,5,0.909,29948,0.737
2024-11-11,W25,20,7,6,5,2,0.89,20152,0.77
2024-11-11,W26,39,11,12,9,7,0.799,42728,0.571
2024-11-11,W27,33,12,6,11,4,0.919,35597,0.743
2024-11-11,W28,9,0,4,2,3,0.924,21681,0.764
2024-11-11,W29,19,3,10,4,2,0.915,32388,0.743
2024-11-11,W30,18,6,5,3,4,0.832,32225,0.722
2024-11-11,W31,33,6,9,11,7,0.91,24215,0.746
2024-11-11,W32,19,9,2,6,2,0.94,32799,0.914
2024-11-11,W33,22,8,3,4,7,0.833,16306,0.492
2024-11-11,W34,20,5,9,2,4,0.698,22526,0.374
2024-11-11,W35,24,5,6,11,2,0.79,28545,0.452
2024-11-11,W36,32,10,10,8,4,0.872,32879,0.616
2024-11-11,W37,46,10,13,11,12,0.872,32675,0.413
2024-11-11,W38,30,12,7,5,6,0.899,32082,0.574
2024-11-11,W39,12,4,4,3,1,0.949,20855,0.709
2024-11-11,W40,42,15,10,8,9,0.899,33091,0.502
2024-11-11,W41,20,7,6,5,2,0.914,34894,0.643
2024-11-11,W42,23,8,6,6,3,0.796,17327,0.512
2024-11-11,W43,47,12,14,12,9,0.681,26774,0.341
2024-11-11,W44,49,10,9,17,13,0.857,26589,0.613
2024-11-11,W45,42,16,9,9,8,0.718,29243,0.307
2024-11-11,W46,31,9,9,8,5,0.89,23284,0.634
2024-11-11,W47,28,7,11,6,4,0.913,22600,0.893
2024-11-11,W48,29,9,6,7,7,0.877,38034,0.924
2024-11-11,W49,45,19,4,15,7,0.98,37797,0.661
2024-11-11,W50,56,21,13,11,11,0.812,28168,0.409
2024-11-11,W51,28,8,8,7,5,0.896,34492,0.697
2024-11-11,W52,27,9,8,7,3,0.829,24874,0.627
2024-11-11,W53,27,6,9,6,6,0.775,27183,0.683
2024-11-11,W54,47,14,10,13,10,0.866,30586,0.468
2024-11-11,W55,28,9,5,7,7,0.835,17961,0.372
2024-11-11,W56,35,7,11,8,9,0.705,32340,0.401
2024-11-11,W57,35,7,15,10,3,0.806,18987,0.465
2024-11-11,W58,18,6,1,1,10,0.706,19735,0.556
2024-11-11,W59,54,15,9,20,10,0.768,34830,0.413
2024-11-11,W60,24,6,4,10,4,0.909,23754,0.701
2024-11-11,W61,16,3,1,6,6,0.774,22022,0.522
2024-11-11,W62,42,13,13,9,7,0.92,36329,0.8
2024-11-11,W63,24,9,6,5,4,0.98,43665,0.934
2024-11-11,W64,21,10,4,4,3,0.98,20878,0.925
2024-11-11,W65,25,5,6,7,7,0.92,44920,0.943
2024-11-11,W66,8,1,2,2,3,0.98,23367,0.898
2024-11-11,W67,16,3,5,5,3,0.854,21860,0.738
2024-11-11,W68,56,17,10,10,19,0.935,44352,0.634
2024-11-11,W69,22,6,2,8,6,0.848,23411,0.689
2024-11-11,W70,39,13,11,6,9,0.898,30024,0.648
2024-11-11,W71,21,4,9,6,2,0.816,20801,0.664
2024-11-11,W72,23,6,7,6,4,0.754,23716,0.337
2024-11-11,W73,25,8,6,8,3,0.738,17368,0.332
2024-11-11,W74,27,8,8,6,5,0.847,28403,0.56
2024-11-11,W75,37,11,9,9,8,0.832,31958,0.742
2024-11-11,W76,36,13,6,7,10,0.782,24907,0.317
2024-11-11,W77,22,8,4,4,6,0.916,30328,0.673
2024-11-11,W78,18,7,2,6,3,0.751,15876,0.387
2024-11-11,W79,31,4,6,16,5,0.889,22079,0.627
2024-11-11,W80,32,14,7,8,3,0.98,43000,0.614
2024-11-11,W81,19,7,6,4,2,0.879,26230,0.627
2024-11-11,W82,41,15,5,8,13,0.911,44488,0.75
2024-11-11,W83,54,22,10,12,10,0.9,41464,0.755
2024-11-11,W84,13,2,4,5,2,0.922,36107,0.927
2024-11-11,W85,36,12,13,8,3,0.861,24662,0.496
2024-11-11,W86,20,2,4,5,9,0.807,16679,0.371
2024-11-11,W87,31,7,5,8,11,0.774,24435,0.321
2024-11-11,W88,26,14,5,3,4,0.819,26151,0.344
2024-11-11,W89,16,4,5,2,5,0.763,19452,0.479
2024-11-11,W90,36,10,12,9,5,0.854,17849,0.417
2024-11-11,W91,28,5,5,11,7,0.914,24823,0.685
2024-11-11,W92,47,14,9,13,11,0.877,34223,0.725
2024-11-11,W93,19,3,4,7,5,0.791,15851,0.559
2024-11-11,W94,26,4,11,9,2,0.883,19000,0.665
2024-11-11,W95,11,2,4,4,1,0.89,20536,0.593
2024-11-11,W96,34,12,6,10,6,0.835,20726,0.47
2024-11-11,W97,32,7,8,10,7,0.879,31281,0.607
2024-11-11,W98,25,7,5,9,4,0.852,18267,0.612
2024-11-11,W99,31,11,6,11,3,0.88,22543,0.631
2024-11-11,W100,35,9,7,10,9,0.795,26657,0.491
2024-11-18,W01,36,16,5,9,6,0.954,40033,0.833
2024-11-18,W02,26,4,9,7,6,0.839,27644,0.555
2024-11-18,W03,38,10,11,10,7,0.779,34271,0.55
2024-11-18,W04,20,4,4,6,6,0.811,22662,0.564
2024-11-18,W05,13,6,2,2,3,0.789,21396,0.494
2024-11-18,W06,26,6,8,7,5,0.864,33431,0.431
2024-11-18,W07,35,11,7,8,9,0.82,34118,0.578
2024-11-18,W08,43,17,6,11,9,0.741,32912,0.321
2024-11-18,W09,46,13,12,13,8,0.886,29502,0.306
2024-11-18,W10,43,10,15,12,6,0.872,32802,0.607
2024-11-18,W11,21,5,4,7,5,0.863,40023,0.673
2024-11-18,W12,9,4,2,1,2,0.82,21560,0.732
2024-11-18,W13,42,18,10,10,4,0.792,36942,0.699
2024-11-18,W14,21,5,7,6,3,0.85,26877,0.829
2024-11-18,W15,53,16,14,14,9,0.898,34494,0.531
2024-11-18,W16,33,7,12,11,3,0.938,23529,0.543
2024-11-18,W17,29,9,9,5,6,0.833,21331,0.544
2024-11-18,W18,33,11,10,4,8,0.718,40882,0.505
2024-11-18,W19,22,7,4,7,4,0.843,23003,0.502
2024-11-18,W20,54,24,11,10,9,0.914,37681,0.777
2024-11-18,W21,21,5,9,5,2,0.845,27539,0.82
2024-11-18,W22,53,19,11,16,7,0.744,34488,0.329
2024-11-18,W23,28,8,9,9,2,0.875,34115,0.587
2024-11-18,W24,34,12,5,7,10,0.826,29948,0.737
2024-11-18,W25,6,4,0,1,1,0.739,20152,0.77
2024-11-18,W26,41,11,11,10,9,0.836,42728,0.571
2024-11-18,W27,35,12,11,5,7,0.98,35597,0.743
2024-11-18,W28,20,10,4,4,2,0.869,21681,0.764
2024-11-18,W29,25,10,4,7,4,0.905,32388,0.743
2024-11-18,W30,36,9,14,5,8,0.899,32225,0.722
2024-11-18,W31,29,14,5,5,5,0.834,24215,0.746
2024-11-18,W32,18,5,4,3,6,0.856,32799,0.914
2024-11-18,W33,29,5,8,6,10,0.782,16306,0.492
2024-11-18,W34,32,11,9,7,5,0.836,22526,0.374
2024-11-18,W35,40,14,8,11,7,0.656,28545,0.452
2024-11-18,W36,21,7,4,5,5,0.856,32879,0.616
2024-11-18,W37,32,8,9,7,8,0.85,32675,0.413
2024-11-18,W38,32,11,13,4,4,0.888,32082,0.574
2024-11-18,W39,12,3,5,1,3,0.875,20855,0.709
2024-11-18,W40,38,11,14,8,5,0.774,33091,0.502
2024-11-18,W41,19,5,5,3,6,0.785,34894,0.643
2024-11-18,W42,29,6,9,8,6,0.802,17327,0.512
2024-11-18,W43,51,18,11,7,15,0.806,26774,0.341
2024-11-18,W44,45,20,8,10,7,0.918,26589,0.613
2024-11-18,W45,53,18,15,10,10,0.801,29243,0.307
2024-11-18,W46,27,8,7,7,5,0.895,23284,0.634
2024-11-18,W47,15,3,3,4,5,0.941,22600,0.893
2024-11-18,W48,20,4,2,10,4,0.917,38034,0.924
2024-11-18,W49,54,16,16,13,9,0.812,37797,0.661
2024-11-18,W50,43,15,15,8,5,0.728,28168,0.409
2024-11-18,W51,23,10,4,4,5,0.906,34492,0.697
2024-11-18,W52,20,4,5,7,4,0.713,24874,0.627
2024-11-18,W53,37,13,6,8,10,0.914,27183,0.683
2024-11-18,W54,44,10,13,15,6,0.721,30586,0.468
2024-11-18,W55,33,13,9,4,7,0.766,17961,0.372
2024-11-18,W56,48,10,7,17,14,0.807,32340,0.401
2024-11-18,W57,27,7,11,7,2,0.793,18987,0.465
2024-11-18,W58,17,5,3,5,4,0.932,19735,0.556
2024-11-18,W59,62,26,6,15,15,0.791,34830,0.413
2024-11-18,W60,17,2,5,4,6,0.877,23754,0.701
2024-11-18,W61,11,4,2,1,4,0.852,22022,0.522
2024-11-18,W62,38,10,9,11,8,0.911,36329,0.8
2024-11-18,W63,40,8,14,7,11,0.913,43665,0.934
2024-11-18,W64,12,3,3,3,3,0.957,20878,0.925
2024-11-18,W65,26,4,6,4,12,0.953,44920,0.943
2024-11-18,W66,8,2,3,1,2,0.896,23367,0.898
2024-11-18,W67,33,9,8,7,9,0.851,21860,0.738
2024-11-18,W68,47,19,7,11,10,0.843,44352,0.634
2024-11-18,W69,28,7,8,9,4,0.859,23411,0.689
2024-11-18,W70,37,9,9,12,7,0.864,30024,0.648
2024-11-18,W71,31,14,9,3,5,0.821,20801,0.664
2024-11-18,W72,26,8,4,9,5,0.733,23716,0.337
2024-11-18,W73,7,4,1,2,0,0.804,17368,0.332
2024-11-18,W74,28,6,3,13,6,0.844,28403,0.56
2024-11-18,W75,25,3,5,11,6,0.856,31958,0.742
2024-11-18,W76,59,15,13,17,14,0.777,24907,0.317
2024-11-18,W77,28,7,5,8,8,0.866,30328,0.673
2024-11-18,W78,26,2,7,10,7,0.798,15876,0.387
2024-11-18,W79,28,8,5,8,7,0.82,22079,0.627
2024-11-18,W80,40,13,18,6,3,0.878,43000,0.614
2024-11-18,W81,26,6,5,4,11,0.823,26230,0.627
2024-11-18,W82,24,7,7,8,2,0.899,44488,0.75
2024-11-18,W83,19,6,7,4,2,0.892,41464,0.755
2024-11-18,W84,32,14,8,9,1,0.961,36107,0.927
2024-11-18,W85,26,5,9,6,6,0.862,24662,0.496
2024-11-18,W86,21,11,4,3,3,0.811,16679,0.371
2024-11-18,W87,30,8,4,7,11,0.904,24435,0.321
2024-11-18,W88,42,10,11,12,9,0.667,26151,0.344
2024-11-18,W89,26,8,5,7,6,0.746,19452,0.479
2024-11-18,W90,33,8,11,5,9,0.783,17849,0.417
2024-11-18,W91,15,7,4,2,2,0.908,24823,0.685
2024-11-18,W92,44,15,12,9,8,0.892,34223,0.725
2024-11-18,W93,11,6,1,2,2,0.889,15851,0.559
2024-11-18,W94,24,5,10,7,2,0.863,19000,0.665
2024-11-18,W95,20,3,5,6,6,0.869,20536,0.593
2024-11-18,W96,31,5,7,9,10,0.86,20726,0.47
2024-11-18,W97,26,6,8,9,3,0.893,31281,0.607
2024-11-18,W98,15,2,6,3,4,0.884,18267,0.612
2024-11-18,W99,35,12,11,7,5,0.918,22543,0.631
2024-11-18,W100,40,14,9,7,10,0.774,26657,0.491
2024-11-25,W01,42,8,14,10,10,0.932,40033,0.833
2024-11-25,W02,24,6,9,6,3,0.838,27644,0.555
2024-11-25,W03,35,10,9,9,7,0.818,34271,0.55
2024-11-25,W04,17,5,6,3,3,0.966,22662,0.564
2024-11-25,W05,30,5,7,12,6,0.776,21396,0.494
2024-11-25,W06,31,8,9,7,7,0.851,33431,0.431
2024-11-25,W07,36,10,8,9,9,0.936,34118,0.578
2024-11-25,W08,33,8,12,7,6,0.779,32912,0.321
2024-11-25,W09,52,13,13,11,15,0.761,29502,0.306
2024-11-25,W10,33,13,7,3,10,0.85,32802,0.607
2024-11-25,W11,14,3,3,1,7,0.829,40023,0.673
2024-11-25,W12,28,7,8,6,7,0.857,21560,0.732
2024-11-25,W13,22,5,2,5,10,0.885,36942,0.699
2024-11-25,W14,25,6,9,4,6,0.958,26877,0.829
2024-11-25,W15,15,2,4,1,8,0.883,34494,0.531
2024-11-25,W16,21,6,5,7,3,0.903,23529,0.543
2024-11-25,W17,19,6,8,3,2,0.788,21331,0.544
2024-11-25,W18,45,12,10,8,15,0.853,40882,0.505
2024-11-25,W19,21,5,6,3,7,0.815,23003,0.502
2024-11-25,W20,30,9,10,5,6,0.82,37681,0.777
2024-11-25,W21,17,6,3,7,1,0.843,27539,0.82
2024-11-25,W22,55,15,12,18,10,0.757,34488,0.329
2024-11-25,W23,43,14,12,9,8,0.771,34115,0.587
2024-11-25,W24,42,10,11,10,11,0.98,29948,0.737
2024-11-25,W25,17,4,4,4,5,0.902,20152,0.77
2024-11-25,W26,48,18,7,11,12,0.767,42728,0.571
2024-11-25,W27,26,6,3,14,3,0.908,35597,0.743
2024-11-25,W28,11,3,2,2,4,0.947,21681,0.764
2024-11-25,W29,21,7,6,6,2,0.98,32388,0.743
2024-11-25,W30,47,22,6,10,9,0.868,32225,0.722
2024-11-25,W31,22,6,9,3,4,0.957,24215,0.746
2024-11-25,W32,15,5,5,2,3,0.936,32799,0.914
2024-11-25,W33,17,10,2,2,3,0.836,16306,0.492
2024-11-25,W34,51,19,8,15,9,0.797,22526,0.374
2024-11-25,W35,40,9,9,13,9,0.792,28545,0.452
2024-11-25,W36,33,7,11,9,6,0.84,32879,0.616
2024-11-25,W37,42,12,6,13,11,0.802,32675,0.413
2024-11-25,W38,33,12,12,6,3,0.946,32082,0.574
2024-11-25,W39,9,3,4,1,1,0.888,20855,0.709
2024-11-25,W40,42,15,3,11,13,0.91,33091,0.502
2024-11-25,W41,22,8,5,6,3,0.838,34894,0.643
2024-11-25,W42,25,11,8,5,1,0.905,17327,0.512
2024-11-25,W43,44,15,15,3,11,0.744,26774,0.341
2024-11-25,W44,23,5,10,3,5,0.803,26589,0.613
2024-11-25,W45,38,13,12,3,10,0.811,29243,0.307
2024-11-25,W46,58,15,11,20,12,0.941,23284,0.634
2024-11-25,W47,14,5,2,4,3,0.902,22600,0.893
2024-11-25,W48,35,10,7,12,6,0.949,38034,0.924
2024-11-25,W49,57,15,19,11,12,0.925,37797,0.661
2024-11-25,W50,47,15,13,10,9,0.806,28168,0.409
2024-11-25,W51,36,9,11,9,7,0.94,34492,0.697
2024-11-25,W52,33,10,10,9,4,0.9,24874,0.627
2024-11-25,W53,37,12,7,7,11,0.791,27183,0.683
2024-11-25,W54,51,16,13,10,12,0.744,30586,0.468
2024-11-25,W55,33,7,12,9,5,0.792,17961,0.372
2024-11-25,W56,64,23,20,10,11,0.804,32340,0.401
2024-11-25,W57,35,10,8,11,6,0.896,18987,0.465
2024-11-25,W58,16,7,0,3,6,0.859,19735,0.556
2024-11-25,W59,41,15,11,12,3,0.806,34830,0.413
2024-11-25,W60,27,6,12,5,4,0.921,23754,0.701
2024-11-25,W61,26,8,5,6,7,0.887,22022,0.522
2024-11-25,W62,34,9,7,10,8,0.853,36329,0.8
2024-11-25,W63,35,12,7,11,5,0.833,43665,0.934
2024-11-25,W64,8,1,2,3,2,0.887,20878,0.925
2024-11-25,W65,21,8,3,6,4,0.927,44920,0.943
2024-11-25,W66,10,3,2,2,3,0.913,23367,0.898
2024-11-25,W67,16,5,4,6,1,0.78,21860,0.738
2024-11-25,W68,36,11,14,5,6,0.896,44352,0.634
2024-11-25,W69,31,8,9,6,8,0.821,23411,0.689
2024-11-25,W70,15,4,2,4,5,0.796,30024,0.648
2024-11-25,W71,29,10,6,8,5,0.9,20801,0.664
2024-11-25,W72,23,11,4,4,4,0.787,23716,0.337
2024-11-25,W73,15,1,4,4,6,0.791,17368,0.332
2024-11-25,W74,10,1,4,3,2,0.803,28403,0.56
2024-11-25,W75,21,8,5,4,4,0.949,31958,0.742
2024-11-25,W76,35,9,11,10,5,0.841,24907,0.317
2024-11-25,W77,24,7,6,4,7,0.809,30328,0.673
2024-11-25,W78,21,5,6,4,6,0.731,15876,0.387
2024-11-25,W79,20,4,4,4,8,0.841,22079,0.627
2024-11-25,W80,34,5,11,10,8,0.937,43000,0.614
2024-11-25,W81,27,9,5,10,3,0.863,26230,0.627
2024-11-25,W82,41,14,8,7,12,0.895,44488,0.75
2024-11-25,W83,37,10,11,7,9,0.968,41464,0.755
2024-11-25,W84,25,9,7,6,3,0.957,36107,0.927
2024-11-25,W85,29,6,10,7,6,0.801,24662,0.496
2024-11-25,W86,30,5,6,4,15,0.743,16679,0.371
2024-11-25,W87,36,12,6,10,8,0.751,24435,0.321
2024-11-25,W88,46,12,7,15,12,0.87,26151,0.344
2024-11-25,W89,26,2,9,10,5,0.712,19452,0.479
2024-11-25,W90,14,3,3,4,4,0.802,17849,0.417
2024-11-25,W91,15,6,2,3,4,0.86,24823,0.685
2024-11-25,W92,33,6,10,9,8,0.943,34223,0.725
2024-11-25,W93,29,6,8,7,8,0.839,15851,0.559
2024-11-25,W94,24,9,4,4,7,0.818,19000,0.665
2024-11-25,W95,19,5,3,2,9,0.83,20536,0.593
2024-11-25,W96,43,15,10,8,10,0.787,20726,0.47
2024-11-25,W97,41,12,8,9,12,0.778,31281,0.607
2024-11-25,W98,22,7,3,5,7,0.854,18267,0.612
2024-11-25,W99,30,11,8,7,4,0.908,22543,0.631
2024-11-25,W100,23,9,2,7,5,0.799,26657,0.491
2024-12-02,W01,35,11,10,10,4,0.834,40033,0.833
2024-12-02,W02,25,6,5,10,4,0.909,27644,0.555
2024-12-02,W03,25,12,4,4,5,0.882,34271,0.55
2024-12-02,W04,20,6,2,9,3,0.891,22662,0.564
2024-12-02,W05,19,3,6,5,5,0.89,21396,0.494
2024-12-02,W06,40,13,7,10,10,0.831,33431,0.431
2024-12-02,W07,38,9,12,12,5,0.795,34118,0.578
2024-12-02,W08,46,14,14,7,11,0.706,32912,0.321
2024-12-02,W09,34,9,10,9,6,0.851,29502,0.306
2024-12-02,W10,32,10,6,11,5,0.846,32802,0.607
2024-12-02,W11,28,11,8,6,3,0.858,40023,0.673
2024-12-02,W12,23,9,2,7,5,0.919,21560,0.732
2024-12-02,W13,30,11,8,6,5,0.855,36942,0.699
2024-12-02,W14,23,5,4,10,4,0.764,26877,0.829
2024-12-02,W15,21,7,5,4,5,0.812,34494,0.531
2024-12-02,W16,68,25,15,10,18,0.802,23529,0.543
2024-12-02,W17,26,5,6,7,8,0.853,21331,0.544
2024-12-02,W18,37,14,10,6,7,0.819,40882,0.505
2024-12-02,W19,41,16,9,7,9,0.854,23003,0.502
2024-12-02,W20,23,6,9,6,2,0.873,37681,0.777
2024-12-02,W21,28,9,5,8,6,0.887,27539,0.82
2024-12-02,W22,35,10,13,8,4,0.758,34488,0.329
2024-12-02,W23,61,18,18,13,12,0.861,34115,0.587
2024-12-02,W24,32,12,6,6,8,0.897,29948,0.737
2024-12-02,W25,20,6,6,5,3,0.899,20152,0.77
2024-12-02,W26,36,10,8,10,8,0.868,42728,0.571
2024-12-02,W27,47,17,17,7,6,0.842,35597,0.743
2024-12-02,W28,5,0,3,1,1,0.928,21681,0.764
2024-12-02,W29,31,3,9,9,10,0.897,32388,0.743
2024-12-02,W30,41,15,10,7,9,0.838,32225,0.722
2024-12-02,W31,35,8,15,8,4,0.946,24215,0.746
2024-12-02,W32,13,5,3,3,2,0.916,32799,0.914
2024-12-02,W33,17,3,4,5,5,0.809,16306,0.492
2024-12-02,W34,39,14,10,5,10,0.705,22526,0.374
2024-12-02,W35,35,12,11,5,7,0.835,28545,0.452
2024-12-02,W36,41,13,11,11,6,0.811,32879,0.616
2024-12-02,W37,43,9,14,9,11,0.781,32675,0.413
2024-12-02,W38,31,8,10,7,6,0.807,32082,0.574
2024-12-02,W39,10,3,6,0,1,0.731,20855,0.709
2024-12-02,W40,62,21,15,13,13,0.748,33091,0.502
2024-12-02,W41,28,9,8,5,6,0.867,34894,0.643
2024-12-02,W42,21,5,6,5,5,0.823,17327,0.512
2024-12-02,W43,54,19,18,11,6,0.773,26774,0.341
2024-12-02,W44,29,7,11,8,3,0.82,26589,0.613
2024-12-02,W45,34,9,9,7,9,0.702,29243,0.307
2024-12-02,W46,29,11,11,3,4,0.848,23284,0.634
2024-12-02,W47,9,5,2,1,1,0.98,22600,0.893
2024-12-02,W48,28,6,7,7,8,0.901,38034,0.924
2024-12-02,W49,31,8,6,10,7,0.852,37797,0.661
2024-12-02,W50,35,12,7,4,12,0.724,28168,0.409
2024-12-02,W51,18,5,6,4,3,0.941,34492,0.697
2024-12-02,W52,36,12,9,9,6,0.879,24874,0.627
2024-12-02,W53,28,8,9,8,3,0.855,27183,0.683
2024-12-02,W54,55,17,16,14,8,0.79,30586,0.468
2024-12-02,W55,31,8,10,5,8,0.846,17961,0.372
2024-12-02,W56,35,9,10,6,10,0.778,32340,0.401
2024-12-02,W57,22,7,7,5,3,0.76,18987,0.465
2024-12-02,W58,9,4,2,0,3,0.87,19735,0.556
2024-12-02,W59,35,7,10,4,14,0.759,34830,0.413
2024-12-02,W60,17,6,3,4,4,0.898,23754,0.701
2024-12-02,W61,18,4,6,3,5,0.763,22022,0.522
2024-12-02,W62,21,7,7,3,4,0.909,36329,0.8
2024-12-02,W63,28,8,5,7,8,0.943,43665,0.934
2024-12-02,W64,6,1,2,1,2,0.91,20878,0.925
2024-12-02,W65,30,13,5,8,4,0.909,44920,0.943
2024-12-02,W66,10,4,1,2,3,0.98,23367,0.898
2024-12-02,W67,18,3,5,7,3,0.98,21860,0.738
2024-12-02,W68,33,13,6,11,3,0.865,44352,0.634
2024-12-02,W69,19,7,5,4,3,0.843,23411,0.689
2024-12-02,W70,34,11,7,8,8,0.838,30024,0.648
